#Extracted table from SRA runinfo table.
Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	species
ERR2576567	2019-02-19 07:53:34	2019-02-23 15:25:49	0	0	0	0	2216	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576567/ERR2576567	ERX2593560	1657sTS.Chicken.Kidney.7dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480061	SAMEA4659434	simple	9031	Gallus gallus	SAMEA4659434	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	2456A821955D1301F42861869900A07E	5D2E0292EFE3BDD5668518C9583C8FD5	Gallus_gallus
ERR2576568	2019-02-19 07:53:34	2019-02-23 15:27:21	0	0	0	0	771	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576568.sralite.1	ERX2593561	1651bsTS.Chicken.Liver.7dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480062	SAMEA4659435	simple	9031	Gallus gallus	SAMEA4659435	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	E4775AF22E4CC7227F2F1FA69F5A6598	B5370A3658E8D1F1255C59783B3108B4	Gallus_gallus
ERR2576569	2019-02-19 07:53:34	2019-02-23 15:27:52	0	0	0	0	2576	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576569.sralite.1	ERX2593562	1679sTS.Chicken.Liver.7dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480063	SAMEA4659436	simple	9031	Gallus gallus	SAMEA4659436	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	1702E18887CCCC5EA2F32662E6C3EF6D	DF486E13059760354D42BACB63BE4325	Gallus_gallus
ERR2576570	2019-02-19 07:53:34	2019-02-23 15:28:12	0	0	0	0	1285	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576570/ERR2576570	ERX2593563	1652sTS.Chicken.Testis.7dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480064	SAMEA4659437	simple	9031	Gallus gallus	SAMEA4659437	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	7CBA1D3C0BA778E3F22E12049AE3CC94	1B6801C1FD2CE6453054CADE1E637E5B	Gallus_gallus
ERR2576571	2019-02-19 07:53:34	2019-02-23 15:28:45	0	0	0	0	1902	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576571/ERR2576571	ERX2593564	1680sTS.Chicken.Testis.7dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480065	SAMEA4659438	simple	9031	Gallus gallus	SAMEA4659438	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	D247EF1CE6736BFB83C2C079359EEB61	16528CAA2A3178A19D0E811C317F01A1	Gallus_gallus
ERR2576572	2019-02-19 07:53:34	2021-10-25 01:51:43	31924930	3224417930	0	101	2021	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576572/ERR2576572.lite.2	ERX2593565	1775sTS.Chicken.Brain.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480066	SAMEA4659439	simple	9031	Gallus gallus	SAMEA4659439	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	BA785511482C184B43C0356907366365	C6E7021F6C011F13DB6171AEEBBA27C6	Gallus_gallus
ERR2576573	2019-02-19 07:53:34	2021-10-25 01:32:51	24243331	2448576431	0	101	1437	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576573/ERR2576573.lite.2	ERX2593566	1805sTS.Chicken.Brain.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480067	SAMEA4659440	simple	9031	Gallus gallus	SAMEA4659440	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	070AF5AF7E9A7020E07014ED1D190CAF	32D3A92C159F759BB8BD405E2488CDB5	Gallus_gallus
ERR2576574	2019-02-19 07:53:34	2019-02-23 15:29:39	0	0	0	0	2866	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576574/ERR2576574	ERX2593567	1776sTSm.Chicken.Cerebellum.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480068	SAMEA4659441	simple	9031	Gallus gallus	SAMEA4659441	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	AD5959964C8774AF86A0A843F1D0847A	FDF7DD9EF8002B1C9F66A83B4926AF13	Gallus_gallus
ERR2576575	2019-02-19 07:53:34	2021-10-25 01:51:37	31588017	3190389717	0	101	2010	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576575/ERR2576575.lite.2	ERX2593568	1869sTS.Chicken.Cerebellum.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480069	SAMEA4659442	simple	9031	Gallus gallus	SAMEA4659442	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	ED89F06BF7C6B69C37C1549CFF61E032	A10E7DBB9DFCB8A40C3AB302EBB13126	Gallus_gallus
ERR2576576	2019-02-19 07:53:34	2019-02-23 15:32:01	0	0	0	0	2510	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576576/ERR2576576	ERX2593569	1777sTS.Chicken.Heart.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480070	SAMEA4659443	simple	9031	Gallus gallus	SAMEA4659443	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	474AD5974DE1B03B5FE493F80FF7718F	08A3AE2B521B729314A116E91501AD12	Gallus_gallus
ERR2576577	2019-02-19 07:53:34	2019-02-23 15:34:36	0	0	0	0	3222	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576577/ERR2576577	ERX2593570	2457sTS.Chicken.Heart.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480071	SAMEA4659444	simple	9031	Gallus gallus	SAMEA4659444	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	C855EE9D4816269D244E744463250047	652E91BAB73AF9C71814813B211BD3CC	Gallus_gallus
ERR2576578	2019-02-19 07:53:34	2019-02-23 15:32:03	0	0	0	0	2726	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576578/ERR2576578	ERX2593571	1778sTS.Chicken.Kidney.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480072	SAMEA4659445	simple	9031	Gallus gallus	SAMEA4659445	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	67C07803A10ED7AC47918122A504BA95	E0990427D47DF93A0C20EF0528E5C40D	Gallus_gallus
ERR2576579	2019-02-19 07:53:34	2021-10-25 02:04:40	37170483	3754218783	0	101	2279	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576579/ERR2576579.lite.2	ERX2593572	2458sTS.Chicken.Kidney.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480073	SAMEA4659446	simple	9031	Gallus gallus	SAMEA4659446	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	6ADF1C2BF47E39120269D9558DFA8411	724ABABD427D7F8645D31782AEBC8701	Gallus_gallus
ERR2576580	2019-02-19 07:53:34	2019-02-23 15:33:18	0	0	0	0	1657	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576580.sralite.1	ERX2593573	1779sTS.Chicken.Liver.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480074	SAMEA4659447	simple	9031	Gallus gallus	SAMEA4659447	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	8A20AB3C3C04B8AA88B1DE8AC80AA3E2	A0E6077838C5D8439BB646ED6641DB27	Gallus_gallus
ERR2576581	2019-02-19 07:53:34	2019-02-23 15:35:51	0	0	0	0	1489	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576581/ERR2576581	ERX2593574	1873sTS.Chicken.Liver.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480075	SAMEA4659448	simple	9031	Gallus gallus	SAMEA4659448	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	043596401A6A1B3A40C8CDF2CF6498E5	75A8A36D676BEF3AD3EB2E4DFCEB831A	Gallus_gallus
ERR2576582	2019-02-19 07:53:34	2019-02-23 15:36:05	0	0	0	0	2624	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576582/ERR2576582	ERX2593575	1780sTS.Chicken.Ovary.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480076	SAMEA4659449	simple	9031	Gallus gallus	SAMEA4659449	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	6887C566BE0AF46203653647B0E18A98	29AAE0B74F6877776D29CE0100E93CD9	Gallus_gallus
ERR2576583	2019-02-19 07:53:35	2019-02-23 15:35:00	0	0	0	0	2409	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576583/ERR2576583	ERX2593576	1781sTS.Chicken.Ovary.10wph.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480077	SAMEA4659450	simple	9031	Gallus gallus	SAMEA4659450	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	C529F2D8A1616DA4AD4B64D8A47164E4	4D1BCB75BB942F6215471EE15AD77814	Gallus_gallus
ERR2576584	2019-02-19 07:53:35	2019-02-23 15:37:14	0	0	0	0	2991	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576584/ERR2576584	ERX2593577	1865sTSm.Chicken.Brain.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480078	SAMEA4659451	simple	9031	Gallus gallus	SAMEA4659451	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	9E2E84A2BE92E05CF23ABF024C624C30	89E2A61CDCD2C8080CB1B359D9ACEC2D	Gallus_gallus
ERR2576585	2019-02-19 07:53:35	2019-02-23 15:38:13	0	0	0	0	2767	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576585.sralite.1	ERX2593578	3920sTS.Chicken.Brain.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480079	SAMEA4659452	simple	9031	Gallus gallus	SAMEA4659452	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	6ADA758082E28681632E12B26BE428FD	3CE9D70C4CEA3BE3ABCE5E4934D40332	Gallus_gallus
ERR2576586	2019-02-19 07:53:35	2021-10-25 02:25:52	125538494	12679387894	0	101	7597	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576586/ERR2576586.lite.2	ERX2593579	1770sTS.Chicken.Cerebellum.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480080	SAMEA4659453	simple	9031	Gallus gallus	SAMEA4659453	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	3EA7B7BD40845C2C2863E50717B86AB0	A9E1E18DEF956DF22AC3508F5D746A95	Gallus_gallus
ERR2576587	2019-02-19 07:53:35	2019-02-23 15:38:34	0	0	0	0	1242	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576587/ERR2576587	ERX2593580	1868sTS.Chicken.Cerebellum.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480081	SAMEA4659454	simple	9031	Gallus gallus	SAMEA4659454	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	CBB6CC93EB6FB235D645A9CA58B9EBA2	A7B42EEC0DE5EAA20F94F6E2BB7C001B	Gallus_gallus
ERR2576588	2019-02-19 07:53:35	2019-02-23 15:40:12	0	0	0	0	2863	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576588/ERR2576588	ERX2593581	1771sTS.Chicken.Heart.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480082	SAMEA4659455	simple	9031	Gallus gallus	SAMEA4659455	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	6403FF7AFA91CEB50445A5F06FD5993F	1737947A61B405FE0D05D5EB8901EBB1	Gallus_gallus
ERR2576589	2019-02-19 07:53:35	2019-02-23 15:39:38	0	0	0	0	1615	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576589.sralite.1	ERX2593582	2455sTS.Chicken.Heart.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480083	SAMEA4659456	simple	9031	Gallus gallus	SAMEA4659456	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	E52E5F6F3C0AE5EBDDA75E8FF2ED35CB	F5AB393309991C878329B5924BB3897E	Gallus_gallus
ERR2576590	2019-02-19 07:53:35	2021-10-25 01:56:58	31990040	3230994040	0	101	2037	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576590/ERR2576590.lite.2	ERX2593583	1772sTS.Chicken.Kidney.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480084	SAMEA4659457	simple	9031	Gallus gallus	SAMEA4659457	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	479A0ADFEA357C8FBB6C3C0A77A2FF8F	0A1D1D41B7C08B72F083B30EFC5453D3	Gallus_gallus
ERR2576591	2019-02-19 07:53:35	2021-10-25 02:08:25	43452452	4388697652	0	101	2682	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576591/ERR2576591.lite.2	ERX2593584	2456sTS.Chicken.Kidney.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480085	SAMEA4659458	simple	9031	Gallus gallus	SAMEA4659458	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	187102105D9581B271B5CF5CAD49904B	96443B8E9729C26CB8E05B5EDE69AD30	Gallus_gallus
ERR2576592	2019-02-19 07:53:35	2019-02-23 15:43:53	0	0	0	0	3415	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576592/ERR2576592	ERX2593585	1774sTS.Chicken.Liver.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480086	SAMEA4659459	simple	9031	Gallus gallus	SAMEA4659459	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	46C4675A4F99D757E94CBFB3BA6D1A64	FE6569171873319352E8B78C8AA95F5D	Gallus_gallus
ERR2576593	2019-02-19 07:53:35	2021-10-25 01:18:01	21931855	2215117355	0	101	1290	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576593/ERR2576593.lite.2	ERX2593586	1872sTS.Chicken.Liver.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480087	SAMEA4659460	simple	9031	Gallus gallus	SAMEA4659460	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	0732AC60B89EA26842BC477524EF2A69	11F8483AA9EE2EEE9A568584A582838C	Gallus_gallus
ERR2576594	2019-02-19 07:53:35	2019-02-23 15:44:36	0	0	0	0	1728	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576594/ERR2576594	ERX2593587	1773sTS.Chicken.Testis.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480088	SAMEA4659461	simple	9031	Gallus gallus	SAMEA4659461	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	844185C65A02E4456B292B7710F55A82	5522B02F54F40CD1BF321E983AF5B657	Gallus_gallus
ERR2576595	2019-02-19 07:53:35	2019-02-23 15:45:26	0	0	0	0	1660	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576595/ERR2576595	ERX2593588	1782sTS.Chicken.Testis.10wph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2480089	SAMEA4659462	simple	9031	Gallus gallus	SAMEA4659462	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	F45B74231D44450C2603186332AA85D2	7FF6A77BE37BE1B52D5524A154B5616F	Gallus_gallus
ERR2576492	2019-02-19 07:50:41	2021-10-25 01:46:31	41871630	4229034630	0	101	2701	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576492/ERR2576492.lite.2	ERX2593485	1541sTS.Chicken.Heart.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479986	SAMEA4659358	simple	9031	Gallus gallus	SAMEA4659358	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	0C39E0C5EA9017B9B5E5B8ABC8F0FB54	34F54BCEAF4F44EC348219E210BC5922	Gallus_gallus
ERR2576493	2019-02-19 07:50:42	2019-02-23 14:31:18	0	0	0	0	2195	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576493/ERR2576493	ERX2593486	1659sTS.Chicken.Heart.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479987	SAMEA4659359	simple	9031	Gallus gallus	SAMEA4659359	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	1F1EECB9914D0F34FCBE0FB73F946667	49037FE0BE804C42CABC2E306D96B13E	Gallus_gallus
ERR2576494	2019-02-19 07:50:42	2019-02-23 14:32:47	0	0	0	0	2508	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576494.sralite.1	ERX2593487	1542sTS.Chicken.Kidney.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479988	SAMEA4659360	simple	9031	Gallus gallus	SAMEA4659360	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	B9C60C81C770DE3FE0645F634878D0DE	1BEDA16939EC1E4BBC1DD62CA5B4F121	Gallus_gallus
ERR2576495	2019-02-19 07:50:42	2019-02-23 14:35:20	0	0	0	0	2006	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576495.sralite.1	ERX2593488	1660sTS.Chicken.Kidney.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479989	SAMEA4659361	simple	9031	Gallus gallus	SAMEA4659361	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	30D903928449192DAA98FE70F54B9D8C	9E193661A240F6FFF7DA26BE9F66DD34	Gallus_gallus
ERR2576496	2019-02-19 07:50:42	2019-02-23 14:34:55	0	0	0	0	1848	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576496/ERR2576496	ERX2593489	1543sTS.Chicken.Liver.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479990	SAMEA4659362	simple	9031	Gallus gallus	SAMEA4659362	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	E1FB49C0356B7FBB7EA924E8702827F0	BAF2D8E395E9829F91F5C80AE7A132B5	Gallus_gallus
ERR2576497	2019-02-19 07:50:42	2019-02-23 14:36:13	0	0	0	0	1774	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2576497/ERR2576497	ERX2593490	1661sTS.Chicken.Liver.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479991	SAMEA4659363	simple	9031	Gallus gallus	SAMEA4659363	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	174CF035E31AE49E175E801D0D321430	AB0B2033BA6049300F3E68B80103AC7B	Gallus_gallus
ERR2576498	2019-02-19 07:50:42	2019-02-23 14:37:46	0	0	0	0	2124	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/576/ERR2576498.sralite.1	ERX2593491	1544sTS.Chicken.Testis.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479992	SAMEA4659364	simple	9031	Gallus gallus	SAMEA4659364	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	14E5B39EBFF0F84FE28A129BD23E03D7	BB8B59E817612C5D4C6650B3D72CC9D0	Gallus_gallus
ERR2576499	2019-02-19 07:50:42	2021-10-25 01:43:32	29179018	2947080818	0	101	1794	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2576/ERR2576499/ERR2576499.lite.2	ERX2593492	1662sTS.Chicken.Testis.0dph.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108704	PRJEB26695	NA	523150	ERS2479993	SAMEA4659365	simple	9031	Gallus gallus	SAMEA4659365	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility	ERA1484840	NA	public	9D557D6611F466291F0FE862A89AB097	0A79DC7744FDD08EFB1104E70F6C4E9A	Gallus_gallus
