#annot_N1N2_sup10: Number of introns with Ns+Na >= 10.
#annotated_intron: Number of annotated introns.
#sequencing_depth: Median per-base read coverage across BUSCO genes.
#average_svr_busco: Average per-intron alternative splicing rate among BUSCO major introns (%).
#no_major_intron: Number of major introns.
#no_compiled_rna_seq: Number of sub-sampled RNA-seq.
#replicate: Replicates number.
#samples: SRA Accession of the RNA-seq samples studied.
#species: Scientific name.
annot_N1N2_sup10	annotated_intron	sequencing_depth	average_svr_busco	no_major_intron	no_compiled_rna_seq	replicate	echantillon	selection	samples	species
2245	2414	253.453919491525	0.0128836801141003	2062	8	18	all introns	0	SRR6055393,SRR6766860,SRR6766829,SRR6766856,SRR6055360,SRR6055379,SRR6766854,SRR6055410	Drosophila_melanogaster
2269	2414	450.629734313172	0.0104511442100496	2085	8	19	all introns	0	SRR6766827,SRR6766807,SRR6766825,SRR6766803,SRR6055385,SRR6766841,SRR6766861,SRR6766809	Drosophila_melanogaster
2304	2414	439.373765867419	0.0125478649734762	2116	8	20	all introns	0	SRR6766831,SRR6055386,SRR6055421,SRR6055395,SRR6766822,SRR6766817,SRR6055371,SRR6766850	Drosophila_melanogaster
2297	2414	282.266612641815	0.0108942332650559	2116	8	21	all introns	0	SRR6766837,SRR6766830,SRR6055415,SRR6766833,SRR6055371,SRR6055397,SRR6055403,SRR7444551	Drosophila_melanogaster
2296	2414	219.01163310962	0.0107675922735178	2116	8	22	all introns	0	SRR6766826,SRR6055392,SRR6766834,SRR6055383,SRR6766811,SRR6766816,SRR6055372,SRR7444552	Drosophila_melanogaster
2134	2414	87.65	0.0118478530841187	1977	8	23	all introns	0	SRR6766812,SRR6766851,SRR6055415,SRR6055381,SRR6055398,SRR6055386,SRR6055372,SRR6055365	Drosophila_melanogaster
2148	2414	91.478563151796	0.012043867544157	1984	8	24	all introns	0	SRR6055390,SRR6055407,SRR6766833,SRR6055417,SRR6055415,SRR6055392,SRR6766819,SRR6055399	Drosophila_melanogaster
2313	2414	455.047263681592	0.0103316668261571	2125	8	25	all introns	0	SRR6055397,SRR6055412,SRR6055384,SRR6766825,SRR6766860,SRR6766814,SRR7444555,SRR6055403	Drosophila_melanogaster
2288	2414	273.118584070797	0.0104685736104467	2103	8	26	all introns	0	SRR6766808,SRR6055408,SRR6766837,SRR6055417,SRR7444551,SRR6055387,SRR6055378,SRR6766836	Drosophila_melanogaster
2294	2414	424.479428571429	0.0105629987306561	2098	8	27	all introns	0	SRR6766844,SRR6766827,SRR6055404,SRR6766830,SRR6055387,SRR6055391,SRR6055373,SRR6766834	Drosophila_melanogaster
2287	2414	441.21237113402	0.010206435523545	2110	8	28	all introns	0	SRR6766804,SRR6055408,SRR6766827,SRR6055371,SRR7444552,SRR6766815,SRR6055390,SRR6055361	Drosophila_melanogaster
2250	2414	223.943925233645	0.0119042282211849	2070	8	29	all introns	0	SRR6055387,SRR6766837,SRR6055370,SRR6055416,SRR6766813,SRR6766829,SRR6055386,SRR6055390	Drosophila_melanogaster
2278	2414	301.210497688333	0.0110372206951465	2099	8	30	all introns	0	SRR6766806,SRR6766810,SRR6055383,SRR6766823,SRR6055374,SRR6055366,SRR6055370,SRR6766814	Drosophila_melanogaster
2273	2414	340.991877256318	0.0127456435917527	2085	9	1	all introns	0	SRR6055403,SRR6766853,SRR6055375,SRR6766859,SRR6055369,SRR6766804,SRR6766832,SRR6766809,SRR6766857	Drosophila_melanogaster
2302	2414	518.076441102756	0.0111936201672788	2108	9	2	all introns	0	SRR6766840,SRR6055416,SRR6766837,SRR6766857,SRR6055377,SRR6766829,SRR6766844,SRR6766825,SRR6055382	Drosophila_melanogaster
2297	2414	432.550870147256	0.0121354419019481	2108	9	3	all introns	0	SRR6055382,SRR6766840,SRR6055377,SRR6055422,SRR6766810,SRR6766813,SRR6766817,SRR6766806,SRR6766848	Drosophila_melanogaster
2280	2414	302.579473206176	0.0112449987871185	2087	9	4	all introns	0	SRR6055376,SRR6055378,SRR6055408,SRR6055389,SRR6055421,SRR6055375,SRR6766805,SRR6055403,SRR6055413	Drosophila_melanogaster
2295	2414	220.533219761499	0.011439204886749	2114	9	5	all introns	0	SRR7444551,SRR6766859,SRR6766849,SRR6766833,SRR6055397,SRR6055406,SRR6055364,SRR6055366,SRR6055376	Drosophila_melanogaster
2284	2414	323.496389891697	0.0120691069651094	2103	9	6	all introns	0	SRR6055397,SRR6055393,SRR6766857,SRR6055390,SRR6766838,SRR6055365,SRR6766830,SRR6766828,SRR6766813	Drosophila_melanogaster
2291	2414	514.977238239757	0.0109402530754652	2095	9	7	all introns	0	SRR6766816,SRR6766814,SRR6766822,SRR6055391,SRR6766820,SRR6055385,SRR6055363,SRR6766828,SRR6766847	Drosophila_melanogaster
2244	2414	206.10843373494	0.0113781814446438	2062	9	8	all introns	0	SRR6055422,SRR6766821,SRR6766851,SRR6055368,SRR6766825,SRR6766848,SRR6055372,SRR6055383,SRR6055369	Drosophila_melanogaster
2300	2414	495.538292011019	0.0110830853926839	2101	9	9	all introns	0	SRR6766809,SRR6055379,SRR6766854,SRR6766805,SRR6766812,SRR6055417,SRR6055421,SRR6766808,SRR6766804	Drosophila_melanogaster
2320	2414	642.338912133891	0.0102286713956043	2122	9	10	all introns	0	SRR6766814,SRR6055369,SRR7444550,SRR6055414,SRR6766809,SRR6055386,SRR6766805,SRR6766816,SRR6055396	Drosophila_melanogaster
2251	2414	169.631756756757	0.0111625116369461	2068	9	11	all introns	0	SRR6766843,SRR6055362,SRR6055413,SRR6055393,SRR6055364,SRR6766835,SRR6766804,SRR6055361,SRR6766820	Drosophila_melanogaster
2292	2414	401.168994413408	0.0119522582981733	2100	9	12	all introns	0	SRR6766834,SRR6766830,SRR6766831,SRR6766825,SRR6766849,SRR6055400,SRR6766829,SRR6766843,SRR6055388	Drosophila_melanogaster
2245	2414	179.804054054054	0.0128639389313631	2072	9	13	all introns	0	SRR6055371,SRR6055392,SRR6766810,SRR6055379,SRR6766851,SRR6055384,SRR6766836,SRR6055375,SRR6766861	Drosophila_melanogaster
2299	2414	379.119942196532	0.0121707660766278	2112	9	14	all introns	0	SRR6766813,SRR6055377,SRR6766839,SRR6766854,SRR6055400,SRR6055362,SRR6766840,SRR6766806,SRR6055416	Drosophila_melanogaster
2304	2414	435.48298816568	0.0100766348528701	2117	9	15	all introns	0	SRR6766814,SRR6055405,SRR6766829,SRR6055386,SRR7444550,SRR6766816,SRR6055389,SRR6055409,SRR6055413	Drosophila_melanogaster
2262	2414	241.037313432836	0.0130883498826685	2076	9	16	all introns	0	SRR6055422,SRR6055411,SRR6766816,SRR6766835,SRR6055370,SRR6055409,SRR6766856,SRR6766804,SRR6766853	Drosophila_melanogaster
2262	2414	278.432958801498	0.0102911549481201	2078	9	17	all introns	0	SRR6766831,SRR6055367,SRR6055390,SRR6055395,SRR6055422,SRR6766814,SRR6055371,SRR6766816,SRR6055409	Drosophila_melanogaster
2317	2414	570.897708216882	0.0109256239331123	2123	9	18	all introns	0	SRR7444555,SRR6766827,SRR6766837,SRR6055360,SRR6055382,SRR6055399,SRR6766849,SRR6766839,SRR6766844	Drosophila_melanogaster
2321	2414	391.279863481229	0.0113158304676672	2127	9	19	all introns	0	SRR6766807,SRR6055418,SRR6766836,SRR6055407,SRR7444550,SRR6766815,SRR6055373,SRR6766829,SRR6766854	Drosophila_melanogaster
2266	2414	428.464406779661	0.0109753566042913	2089	9	20	all introns	0	SRR6766822,SRR6766817,SRR6055365,SRR6766840,SRR6766824,SRR6055385,SRR6766815,SRR6766835,SRR6766816	Drosophila_melanogaster
2304	2414	415.935328185328	0.0117991556544948	2114	9	21	all introns	0	SRR6766827,SRR6055376,SRR6055373,SRR6766819,SRR6766830,SRR6766854,SRR6055400,SRR6055372,SRR6055421	Drosophila_melanogaster
2310	2414	493.57128663686	0.010667278391605	2125	9	22	all introns	0	SRR6055393,SRR6055401,SRR7444553,SRR6766829,SRR6055359,SRR6055375,SRR6766827,SRR6055363,SRR6766816	Drosophila_melanogaster
2294	2414	397.967391304348	0.011832767432338	2111	9	23	all introns	0	SRR6055412,SRR6055382,SRR6766822,SRR6766832,SRR6766811,SRR6766840,SRR6766846,SRR6766860,SRR6055381	Drosophila_melanogaster
2256	2414	298.591641271223	0.012957692019459	2076	9	24	all introns	0	SRR6766843,SRR6766818,SRR6055374,SRR6766851,SRR6766848,SRR6766825,SRR6055367,SRR6055368,SRR6766804	Drosophila_melanogaster
2257	2414	235.331330128205	0.014270950394369	2073	9	25	all introns	0	SRR6055378,SRR6055373,SRR6766855,SRR6766839,SRR6766816,SRR6055416,SRR6766834,SRR6766854,SRR6766813	Drosophila_melanogaster
2173	2414	107.254219409283	0.0143506875133801	2014	9	26	all introns	0	SRR6055396,SRR6055406,SRR6055383,SRR6055365,SRR6055368,SRR6055417,SRR6766821,SRR6766838,SRR6766855	Drosophila_melanogaster
2292	2414	253.595628415301	0.01094724297849	2110	9	27	all introns	0	SRR6055393,SRR6055407,SRR6055364,SRR6766815,SRR7444555,SRR6055402,SRR6766813,SRR6766823,SRR6055422	Drosophila_melanogaster
2303	2414	364.7333692432	0.0114843500808518	2113	9	28	all introns	0	SRR7444555,SRR6766845,SRR6766846,SRR6055410,SRR6055391,SRR6766804,SRR6766829,SRR6055368,SRR6766847	Drosophila_melanogaster
2265	2414	184.992103374013	0.0117321418126582	2086	9	29	all introns	0	SRR6055361,SRR6055418,SRR6766844,SRR6766826,SRR6055364,SRR6055362,SRR6055382,SRR6766832,SRR6766807	Drosophila_melanogaster
2306	2414	543.61717921527	0.0122862647187104	2124	9	30	all introns	0	SRR6055384,SRR7444553,SRR6766822,SRR6055388,SRR6055390,SRR6766850,SRR6766812,SRR6766843,SRR6766829	Drosophila_melanogaster
2252	2414	213.017533606078	0.0119201767170616	2058	10	1	all introns	0	SRR6055413,SRR6055393,SRR6055422,SRR6766853,SRR6766860,SRR6055361,SRR6055391,SRR6055395,SRR6055414,SRR6055420	Drosophila_melanogaster
2273	2414	421.792973651192	0.0122219846644363	2087	10	2	all introns	0	SRR6766810,SRR6766850,SRR6766833,SRR6055408,SRR6766857,SRR6766842,SRR6055373,SRR6766822,SRR6055386,SRR6766820	Drosophila_melanogaster
2263	2414	173.335849056604	0.0132707361062861	2084	10	3	all introns	0	SRR6766856,SRR6766832,SRR6055380,SRR6055402,SRR6766803,SRR6055379,SRR6055365,SRR6055408,SRR6055409,SRR6055382	Drosophila_melanogaster
2322	2414	432.146280991736	0.0114797105008381	2133	10	4	all introns	0	SRR6766828,SRR6766813,SRR7444550,SRR6055417,SRR6055393,SRR6766816,SRR6766843,SRR6766847,SRR6766806,SRR6055406	Drosophila_melanogaster
2296	2414	342.517329441809	0.0133424667074706	2109	10	5	all introns	0	SRR6766824,SRR6055414,SRR6766819,SRR6055411,SRR6766854,SRR6766858,SRR6766836,SRR6766833,SRR6055397,SRR6055421	Drosophila_melanogaster
2309	2414	460.365186500888	0.0104850316253018	2124	10	6	all introns	0	SRR6055361,SRR6766851,SRR6055379,SRR6766829,SRR6055374,SRR6766814,SRR6766816,SRR6055409,SRR6055360,SRR7444553	Drosophila_melanogaster
2301	2414	270.926217228465	0.00961545195461692	2115	10	7	all introns	0	SRR6766841,SRR6055395,SRR6055414,SRR6766825,SRR6055405,SRR6055385,SRR6055391,SRR6055422,SRR7444550,SRR6055376	Drosophila_melanogaster
2210	2414	170.227272727273	0.0119135080472826	2031	10	8	all introns	0	SRR6055396,SRR6055419,SRR6055397,SRR6766855,SRR6766821,SRR6766853,SRR6055418,SRR6055414,SRR6766841,SRR6766842	Drosophila_melanogaster
2307	2414	320.705398457583	0.0106861036016835	2118	10	9	all introns	0	SRR6055412,SRR6055399,SRR6055404,SRR6766815,SRR6055386,SRR6766820,SRR6766824,SRR6766859,SRR7444551,SRR6055372	Drosophila_melanogaster
2328	2414	737.716666666667	0.0112549966756318	2134	10	10	all introns	0	SRR6766820,SRR6766805,SRR7444551,SRR6766811,SRR6766857,SRR7444553,SRR6766848,SRR6055361,SRR6766859,SRR6766858	Drosophila_melanogaster
2263	2414	323.193548387097	0.0116202759798271	2086	10	11	all introns	0	SRR6055388,SRR6055399,SRR6055391,SRR6766816,SRR6055401,SRR6766827,SRR6766819,SRR6055410,SRR6055387,SRR6766813	Drosophila_melanogaster
2280	2414	219.680281690141	0.0114889068155309	2102	10	12	all introns	0	SRR6055359,SRR6766837,SRR6055411,SRR6055403,SRR6055401,SRR6055394,SRR6055389,SRR6766825,SRR6055367,SRR6766839	Drosophila_melanogaster
2290	2414	447.116225546605	0.0127570355966114	2096	10	13	all introns	0	SRR6766861,SRR6766834,SRR6766853,SRR6766822,SRR6055396,SRR6055393,SRR6766856,SRR6766830,SRR6766857,SRR6055412	Drosophila_melanogaster
2293	2414	258.213946117275	0.0113736916286	2106	10	14	all introns	0	SRR6055411,SRR6055414,SRR6766828,SRR6055395,SRR6055369,SRR6055379,SRR6766859,SRR6055421,SRR6055373,SRR6766820	Drosophila_melanogaster
2321	2414	559.851425942962	0.0108618528929799	2126	10	15	all introns	0	SRR6766837,SRR6766839,SRR6766817,SRR6766854,SRR7444554,SRR6055407,SRR6055378,SRR6766827,SRR6766810,SRR6055406	Drosophila_melanogaster
2308	2414	341.934296365331	0.00985718289789711	2119	10	16	all introns	0	SRR6055376,SRR6055415,SRR6055390,SRR7444552,SRR6055413,SRR7444554,SRR6055374,SRR6766842,SRR6766820,SRR6055367	Drosophila_melanogaster
2326	2414	477.220820189274	0.0118210906506629	2134	10	17	all introns	0	SRR6766838,SRR6766831,SRR6055397,SRR6766806,SRR6766822,SRR6766851,SRR7444554,SRR6766853,SRR6055367,SRR6766811	Drosophila_melanogaster
2306	2414	381.721244925575	0.010702562362158	2116	10	18	all introns	0	SRR6766823,SRR6766836,SRR6055359,SRR6055398,SRR6766813,SRR6055382,SRR6766826,SRR6766843,SRR6766822,SRR7444552	Drosophila_melanogaster
2222	2414	129.977880658436	0.0129291122969849	2053	10	19	all introns	0	SRR6766819,SRR6055372,SRR6055415,SRR6766845,SRR6766833,SRR6766839,SRR6055380,SRR6055414,SRR6055410,SRR6055361	Drosophila_melanogaster
2286	2414	397.24696969697	0.0135626861061987	2096	10	20	all introns	0	SRR6766818,SRR6766810,SRR6766803,SRR6055413,SRR6055373,SRR6766847,SRR6766850,SRR6055419,SRR6055396,SRR6766855	Drosophila_melanogaster
2251	2414	176.222881813276	0.0120858918299709	2074	10	21	all introns	0	SRR6055410,SRR6766804,SRR6055363,SRR6055394,SRR6055359,SRR6055409,SRR6055419,SRR6055416,SRR6766859,SRR6766813	Drosophila_melanogaster
2329	2414	768.505617977528	0.0123715652322164	2140	10	22	all introns	0	SRR6766850,SRR7444550,SRR6766827,SRR6766807,SRR6766824,SRR6055382,SRR6766816,SRR6055374,SRR6766858,SRR6766845	Drosophila_melanogaster
2265	2414	178.758706467662	0.0117172709308892	2074	10	23	all introns	0	SRR6055380,SRR6766826,SRR6055378,SRR6766856,SRR6766831,SRR6055416,SRR6055379,SRR6055367,SRR6055417,SRR6055371	Drosophila_melanogaster
2297	2414	522.195807127882	0.0116155256037102	2111	10	24	all introns	0	SRR6055399,SRR6766840,SRR6766819,SRR6766803,SRR6766826,SRR6055379,SRR6055373,SRR6766828,SRR6055391,SRR6766824	Drosophila_melanogaster
2279	2414	267.053547523427	0.011382731961632	2092	10	25	all introns	0	SRR6055367,SRR6766845,SRR6766839,SRR6766822,SRR6055366,SRR6055413,SRR6055370,SRR6766837,SRR6055379,SRR6766838	Drosophila_melanogaster
2291	2414	345.113452188006	0.0113148569001669	2100	10	26	all introns	0	SRR6766818,SRR6055416,SRR6055396,SRR6055371,SRR6766846,SRR6766807,SRR6055387,SRR6055401,SRR6766814,SRR6766809	Drosophila_melanogaster
2297	2414	429.388989169675	0.0110129561280733	2108	10	27	all introns	0	SRR6766822,SRR6766814,SRR6055371,SRR6055415,SRR6766846,SRR6055382,SRR6766806,SRR6766809,SRR6055404,SRR6766842	Drosophila_melanogaster
2270	2414	203.438008130081	0.0115510336716427	2083	10	28	all introns	0	SRR6766837,SRR6766804,SRR6766841,SRR6055407,SRR6055359,SRR6055416,SRR6055376,SRR6055419,SRR6055382,SRR6055418	Drosophila_melanogaster
2341	2414	557.696153846154	0.012622168474101	2146	10	29	all introns	0	SRR6766834,SRR6766850,SRR7444550,SRR6766824,SRR6055409,SRR6055414,SRR6055400,SRR6055374,SRR6766826,SRR6055403	Drosophila_melanogaster
2278	2414	434.636009732361	0.0137840035160216	2090	10	30	all introns	0	SRR6766815,SRR6766852,SRR6766823,SRR6766819,SRR6055401,SRR6055379,SRR6766810,SRR6766850,SRR6766844,SRR6766842	Drosophila_melanogaster
2298	2414	376.997944501542	0.0135633648602053	2104	11	1	all introns	0	SRR6766850,SRR6766823,SRR6766808,SRR6055406,SRR6766818,SRR6055407,SRR6055366,SRR6055390,SRR6055386,SRR6766832,SRR6055365	Drosophila_melanogaster
2300	2414	419.761788617886	0.0113244326383927	2110	11	2	all introns	0	SRR6055401,SRR6766827,SRR6766836,SRR6766835,SRR6055415,SRR6766856,SRR6055394,SRR6766819,SRR6055371,SRR6055413,SRR6055392	Drosophila_melanogaster
2326	2414	410.219628647216	0.0106924604857758	2137	11	3	all introns	0	SRR7444553,SRR6055413,SRR6055363,SRR6766818,SRR6055412,SRR6766845,SRR6055418,SRR6055406,SRR6055395,SRR7444552,SRR6766810	Drosophila_melanogaster
2297	2414	233.48557089084	0.0111877237394238	2119	11	4	all introns	0	SRR6766816,SRR6055397,SRR7444551,SRR6055383,SRR6766819,SRR6055375,SRR6055373,SRR6766826,SRR6766855,SRR6766821,SRR6055363	Drosophila_melanogaster
2310	2414	577.940054495912	0.0108205523233699	2126	11	5	all introns	0	SRR7444550,SRR6766824,SRR6766833,SRR6766827,SRR6055365,SRR6766807,SRR6766846,SRR6055373,SRR6766819,SRR6055361,SRR6766817	Drosophila_melanogaster
2275	2414	238.059168704157	0.0128951957520981	2091	11	6	all introns	0	SRR6055402,SRR6055370,SRR6055421,SRR6766852,SRR6766811,SRR6766837,SRR6055369,SRR6055368,SRR6055397,SRR6766845,SRR6766821	Drosophila_melanogaster
2306	2414	370.699785561115	0.0121993846984613	2117	11	7	all introns	0	SRR6055370,SRR6766836,SRR6766825,SRR6055366,SRR6766834,SRR6766838,SRR6055364,SRR6766860,SRR6766831,SRR6766807,SRR6055411	Drosophila_melanogaster
2298	2414	394.224770642201	0.011117280567312	2107	11	8	all introns	0	SRR6055369,SRR6766832,SRR6766827,SRR6766855,SRR6766813,SRR6055381,SRR6766833,SRR6055359,SRR6055372,SRR6055403,SRR6055388	Drosophila_melanogaster
2195	2414	178.372578241431	0.0126693958790472	2025	11	9	all introns	0	SRR6766854,SRR6766835,SRR6055400,SRR6055410,SRR6766807,SRR6055388,SRR6055394,SRR6766845,SRR6766843,SRR6055375,SRR6766861	Drosophila_melanogaster
2301	2414	450.010899182561	0.0115773412341189	2105	11	10	all introns	0	SRR6055375,SRR6766818,SRR6055371,SRR6055405,SRR6766827,SRR6055366,SRR6055389,SRR6055399,SRR6766836,SRR6766848,SRR6055377	Drosophila_melanogaster
2326	2414	779.47463625639	0.0106948934707293	2126	11	11	all introns	0	SRR6766843,SRR6766840,SRR6766837,SRR6055380,SRR6055419,SRR6766805,SRR7444552,SRR6055381,SRR6766853,SRR6766810,SRR6766844	Drosophila_melanogaster
2322	2414	466.299104477612	0.010623972120817	2127	11	12	all introns	0	SRR7444555,SRR6766859,SRR6766849,SRR6766826,SRR6055376,SRR6055407,SRR7444554,SRR6055378,SRR6055422,SRR6766822,SRR6766807	Drosophila_melanogaster
2329	2414	699.387267904509	0.0122688724553119	2132	11	13	all introns	0	SRR6766822,SRR6055368,SRR6055390,SRR6766856,SRR6055416,SRR7444551,SRR6055381,SRR6766828,SRR6766854,SRR7444555,SRR6766852	Drosophila_melanogaster
2322	2414	656.07094984978	0.0106694753016573	2128	11	14	all introns	0	SRR6766816,SRR6055397,SRR7444551,SRR6766855,SRR7444553,SRR6766854,SRR6055364,SRR6055405,SRR6766828,SRR6766829,SRR6766823	Drosophila_melanogaster
2310	2414	401.706190975866	0.0129373646437942	2120	11	15	all introns	0	SRR6766803,SRR6766861,SRR6766846,SRR7444554,SRR6766819,SRR6055405,SRR6766820,SRR6766813,SRR6055406,SRR6766851,SRR6766854	Drosophila_melanogaster
2297	2414	394.511173184358	0.0122742534737064	2104	11	16	all introns	0	SRR6055415,SRR6766835,SRR6055361,SRR6766848,SRR6766834,SRR6055376,SRR6766824,SRR6055393,SRR6055407,SRR6766852,SRR6055417	Drosophila_melanogaster
2325	2414	446.565317919075	0.0109896063216057	2131	11	17	all introns	0	SRR6055417,SRR6055405,SRR6055407,SRR7444553,SRR6766804,SRR6766811,SRR6055418,SRR6055403,SRR6766849,SRR6766824,SRR6055365	Drosophila_melanogaster
2265	2414	278.070938215103	0.0103367937737921	2077	11	18	all introns	0	SRR6055366,SRR6766815,SRR6055393,SRR6766814,SRR6055386,SRR6055363,SRR6766816,SRR6055370,SRR6766859,SRR6055372,SRR6766837	Drosophila_melanogaster
2318	2414	719.274213836479	0.0109260934552652	2125	11	19	all introns	0	SRR6055383,SRR6766849,SRR6766842,SRR7444554,SRR6055362,SRR6766831,SRR6766827,SRR6766828,SRR6055380,SRR6766829,SRR6055406	Drosophila_melanogaster
2306	2414	490.797077922078	0.010817959898717	2117	11	20	all introns	0	SRR6055380,SRR6055384,SRR6766837,SRR6766856,SRR6766823,SRR6766828,SRR6055372,SRR7444550,SRR6766847,SRR6766812,SRR6055365	Drosophila_melanogaster
2294	2414	383.795164835165	0.0114334300038613	2106	11	21	all introns	0	SRR6055398,SRR6766813,SRR6055392,SRR6766840,SRR6766830,SRR6055418,SRR6055367,SRR6766842,SRR6055415,SRR6055373,SRR6766849	Drosophila_melanogaster
2262	2414	208.406069364162	0.0128631292405654	2086	11	22	all introns	0	SRR6766807,SRR6766817,SRR6766833,SRR6766847,SRR6055367,SRR6055383,SRR6055422,SRR6766836,SRR6766839,SRR6055386,SRR6055389	Drosophila_melanogaster
2313	2414	393.43145589798	0.0122407312774142	2130	11	23	all introns	0	SRR6766842,SRR6766836,SRR6055411,SRR6055410,SRR6766803,SRR6055403,SRR7444554,SRR6766853,SRR6055394,SRR6766849,SRR6766821	Drosophila_melanogaster
2278	2414	343.808695652174	0.0121588651462121	2086	11	24	all introns	0	SRR6766861,SRR6766837,SRR6055384,SRR6766854,SRR6766825,SRR6055418,SRR6766860,SRR6766843,SRR6766823,SRR6055369,SRR6055385	Drosophila_melanogaster
2304	2414	229.575832305795	0.0106623347123426	2124	11	25	all introns	0	SRR7444550,SRR6766808,SRR6766838,SRR6055389,SRR6055422,SRR6766816,SRR6055411,SRR6766833,SRR6055364,SRR6766835,SRR6766811	Drosophila_melanogaster
2315	2414	348.782085561497	0.01140031395197	2126	11	26	all introns	0	SRR6766813,SRR6055396,SRR6766838,SRR6766846,SRR6055377,SRR6055391,SRR6055372,SRR7444555,SRR6055393,SRR6766817,SRR6766844	Drosophila_melanogaster
2276	2414	360.268753104819	0.0133838224474647	2102	11	27	all introns	0	SRR6055360,SRR6766817,SRR6055382,SRR6055363,SRR6766812,SRR6766850,SRR6055367,SRR6055379,SRR6766804,SRR6766821,SRR6055359	Drosophila_melanogaster
2313	2414	375.243672748676	0.0120973501598843	2130	11	28	all introns	0	SRR6766850,SRR7444554,SRR6055410,SRR6766826,SRR6055411,SRR6766835,SRR6766821,SRR6055403,SRR6055386,SRR6055371,SRR6055418	Drosophila_melanogaster
2231	2414	126.15	0.0121449150118248	2059	11	29	all introns	0	SRR6055366,SRR6055409,SRR6766803,SRR6766835,SRR6055383,SRR6055372,SRR6766811,SRR6766845,SRR6055398,SRR6055382,SRR6055405	Drosophila_melanogaster
